id,col,row,utc_date_time,o3,o3_avg_24,o3_max_24,o3_avg_7day,o3_max_7day,o3_avg_14day,o3_max_14day,pmij,pmij_avg_24,pmij_max_24,pmij_avg_7day,pmij_max_7day,pmij_avg_14day,pmij_max_14day
145205849,1,1,2011-01-04 17:00:00,34.7840118408203,,,,,,,2.06060695648193,,,,,,
145205850,1,1,2011-01-04 18:00:00,34.6945838928223,,,,,,,2.04183673858643,,,,,,
145205851,1,1,2011-01-04 19:00:00,35.0763702392578,,,,,,,2.05409002304077,,,,,,
145205852,1,1,2011-01-04 20:00:00,35.7554512023926,,,,,,,2.10223531723022,,,,,,
145205853,1,1,2011-01-04 21:00:00,35.8788223266602,,,,,,,2.12666940689087,,,,,,
145205854,1,1,2011-01-04 22:00:00,35.095832824707,,,,,,,2.10124063491821,,,,,,
145205855,1,1,2011-01-04 23:00:00,34.6942024230957,,,,,,,2.09952783584595,,,,,,
145205856,1,1,2011-01-05 00:00:00,35.2347068786621,,,,,,,2.13739609718323,,,,,,
145205857,1,1,2011-01-05 01:00:00,35.45947265625,,,,,,,2.13497447967529,,,,,,
145205858,1,1,2011-01-05 02:00:00,34.8831596374512,,,,,,,2.07357239723206,,,,,,
145205859,1,1,2011-01-05 03:00:00,33.4570198059082,,,,,,,1.97139179706573,,,,,,
145205860,1,1,2011-01-05 04:00:00,32.7103958129883,,,,,,,1.90759932994843,,,,,,
145205861,1,1,2011-01-05 05:00:00,32.9008712768555,,,,,,,1.79897308349609,,,,,,
145205862,1,1,2011-01-05 06:00:00,33.3456878662109,,,,,,,1.60121393203735,,,,,,
145205863,1,1,2011-01-05 07:00:00,33.6162719726562,,,,,,,1.47664165496826,,,,,,
145205864,1,1,2011-01-05 08:00:00,33.6247024536133,,,,,,,1.45183384418488,,,,,,
145205865,1,1,2011-01-05 09:00:00,33.5787620544434,,,,,,,1.44482254981995,,,,,,
145205866,1,1,2011-01-05 10:00:00,33.5172729492188,,,,,,,1.43396210670471,,,,,,
145205867,1,1,2011-01-05 11:00:00,33.3779792785645,,,,,,,1.42353701591492,,,,,,
145205868,1,1,2011-01-05 12:00:00,33.3214836120605,,,,,,,1.41558766365051,,,,,,
145205869,1,1,2011-01-05 13:00:00,33.3272094726562,,,,,,,1.40957891941071,,,,,,
145205870,1,1,2011-01-05 14:00:00,33.3903427124023,,,,,,,1.41263782978058,,,,,,
145205871,1,1,2011-01-05 15:00:00,33.5816917419434,,,,,,,1.42436683177948,,,,,,
145205872,1,1,2011-01-05 16:00:00,33.6485137939453,,,,,,,1.42113626003265,,,,,,
145205873,1,1,2011-01-05 17:00:00,33.6685905456543,,,,,,,1.38902699947357,,,,,,
145205874,1,1,2011-01-05 18:00:00,33.7027015686035,,,,,,,1.35461711883545,,,,,,
145205875,1,1,2011-01-05 19:00:00,33.6430244445801,,,,,,,1.32153785228729,,,,,,
145205876,1,1,2011-01-05 20:00:00,33.4994468688965,,,,,,,1.29154551029205,,,,,,
145205877,1,1,2011-01-05 21:00:00,33.4262733459473,,,,,,,1.26751434803009,,,,,,
145205878,1,1,2011-01-05 22:00:00,33.371410369873,,,,,,,1.23815894126892,,,,,,
145205879,1,1,2011-01-05 23:00:00,33.1853904724121,,,,,,,1.19013154506683,,,,,,
145205880,1,1,2011-01-06 00:00:00,33.0356750488281,,,,,,,1.14351832866669,,,,,,
