COL,LAY,ROW,TSTEP,ALD2,ALDX,FORM,O3,PMIJ
1,0,1,2011-01-01 01:00:00,0.10212989151477814,0.05027405545115471,0.16084949672222137,33.74245834350586,2.024115562438965
1,0,1,2011-01-01 02:00:00,0.10035361349582672,0.04870114102959633,0.15855596959590912,33.551151275634766,2.068547248840332
1,0,1,2011-01-01 03:00:00,0.0985175296664238,0.0473010390996933,0.15543153882026672,33.493038177490234,2.0599782466888428
1,0,1,2011-01-01 04:00:00,0.09628134965896606,0.045760780572891235,0.15111713111400604,33.448883056640625,2.0421085357666016
1,0,1,2011-01-01 05:00:00,0.09398956596851349,0.044271741062402725,0.143251433968544,33.50004196166992,2.0372016429901123
1,0,1,2011-01-01 06:00:00,0.09131050109863281,0.04269422963261604,0.13459919393062592,33.68427658081055,2.01134991645813
1,0,1,2011-01-01 07:00:00,0.08829724043607712,0.04095743969082832,0.12873569130897522,33.88937759399414,1.921264886856079
1,0,1,2011-01-01 08:00:00,0.08620776236057281,0.03975849598646164,0.12589676678180695,34.07331848144531,1.779659390449524
1,0,1,2011-01-01 09:00:00,0.08452172577381134,0.03859337419271469,0.12362592667341232,34.08097839355469,1.6472936868667603
1,0,1,2011-01-01 10:00:00,0.08488303422927856,0.038676757365465164,0.12177836894989014,34.12512969970703,1.5113526582717896
1,0,1,2011-01-01 11:00:00,0.08604761958122253,0.03948861360549927,0.11936664581298828,34.32841491699219,1.3939048051834106
1,0,1,2011-01-01 12:00:00,0.08580351620912552,0.03948557376861572,0.11643323302268982,34.53762435913086,1.3112338781356812
1,0,1,2011-01-01 13:00:00,0.08491265773773193,0.03913506865501404,0.11387421190738678,34.79648971557617,1.2233964204788208
1,0,1,2011-01-01 14:00:00,0.0827610194683075,0.03797193244099617,0.1120731309056282,34.888912200927734,1.1501741409301758
1,0,1,2011-01-01 15:00:00,0.07895705103874207,0.03570432960987091,0.1102687418460846,34.814781188964844,1.0915422439575195
1,0,1,2011-01-01 16:00:00,0.07453250139951706,0.033299606293439865,0.10757727921009064,34.58693313598633,1.0644832849502563
1,0,1,2011-01-01 17:00:00,0.07081758975982666,0.03173212334513664,0.11021292954683304,34.48750686645508,1.0577994585037231
1,0,1,2011-01-01 18:00:00,0.07108785957098007,0.032764725387096405,0.11726075410842896,34.45594787597656,1.0441749095916748
1,0,1,2011-01-01 19:00:00,0.07738656550645828,0.03702182695269585,0.1254444122314453,34.00170135498047,1.0133016109466553
1,0,1,2011-01-01 20:00:00,0.08402805030345917,0.041160643100738525,0.1356733739376068,33.68748474121094,0.9903199076652527
1,0,1,2011-01-01 21:00:00,0.08925869315862656,0.04432130604982376,0.14552775025367737,33.682350158691406,0.9872853755950928
1,0,1,2011-01-01 22:00:00,0.0938054695725441,0.04684408754110336,0.15014570951461792,33.68827819824219,1.0107496976852417
1,0,1,2011-01-01 23:00:00,0.0968528762459755,0.04842004552483559,0.14978884160518646,33.722591400146484,1.0392204523086548
1,0,1,2011-01-02 00:00:00,0.0985652431845665,0.049043647944927216,0.14530517160892487,33.61952590942383,1.0545992851257324
1,0,1,2011-01-02 01:00:00,0.09959770739078522,0.048970211297273636,0.13811245560646057,33.11948776245117,1.0390280485153198
1,0,1,2011-01-02 02:00:00,0.09603162109851837,0.04666675999760628,0.13375119864940643,33.130584716796875,0.9870970249176025
1,0,1,2011-01-02 03:00:00,0.08805613219738007,0.042211100459098816,0.13457921147346497,33.502525329589844,0.9276247024536133
1,0,1,2011-01-02 04:00:00,0.08026432991027832,0.037860970944166183,0.13609346747398376,33.7408561706543,0.9114902019500732
1,0,1,2011-01-02 05:00:00,0.0731315016746521,0.03393746539950371,0.13929474353790283,34.142173767089844,0.9087114334106445
1,0,1,2011-01-02 06:00:00,0.06829690933227539,0.031084677204489708,0.1419946700334549,34.254058837890625,0.9216001629829407
1,0,1,2011-01-02 07:00:00,0.05619535595178604,0.024860890582203865,0.1572699397802353,35.0359001159668,0.905428946018219
1,0,1,2011-01-02 08:00:00,0.041061487048864365,0.017705431208014488,0.16799180209636688,36.81935501098633,0.9610821604728699
1,0,1,2011-01-02 09:00:00,0.04292035847902298,0.018245356157422066,0.14624576270580292,36.846832275390625,0.8817922472953796
1,0,1,2011-01-02 10:00:00,0.05595669522881508,0.023534119129180908,0.1321265697479248,35.45017623901367,0.8917077779769897
1,0,1,2011-01-02 11:00:00,0.06365419924259186,0.026362840086221695,0.11917764693498611,35.001102447509766,0.9498414993286133
1,0,1,2011-01-02 12:00:00,0.06216680631041527,0.025409601628780365,0.12943135201931,35.90993881225586,1.1811015605926514
1,0,1,2011-01-02 13:00:00,0.06119685620069504,0.024675479158759117,0.13723987340927124,36.79815673828125,1.4011205434799194
1,0,1,2011-01-02 14:00:00,0.05818416550755501,0.023095864802598953,0.1490580141544342,37.943599700927734,1.5923714637756348
1,0,1,2011-01-02 15:00:00,0.04691334813833237,0.018182633444666862,0.18354074656963348,39.26793670654297,1.7080206871032715
1,0,1,2011-01-02 16:00:00,0.04027524217963219,0.015265521593391895,0.20631423592567444,39.80479431152344,1.7754290103912354
1,0,1,2011-01-02 17:00:00,0.04538274183869362,0.017363350838422775,0.1953662782907486,39.248291015625,1.7761836051940918
1,0,1,2011-01-02 18:00:00,0.05032625049352646,0.020296797156333923,0.1975899189710617,38.82173538208008,1.7814446687698364
1,0,1,2011-01-02 19:00:00,0.05722164735198021,0.025030355900526047,0.207281693816185,38.635101318359375,1.8203294277191162
